gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,wardsplaced,wpm,wardskilled,wkpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
TRLH1/1000060068,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060068?gameHash=059b74f5bb2e20a6&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 21:12:50,1,,9,Red,bot,WildTurtle,Team SoloMid,Lucian,Kassadin,Kha'Zix,Thresh,,,1820,1,3,1,7,18,6,1,0,0,0,0,0,0,0,0.5934,0.7912,,,,,,,,,,,,,,,,,,,,,,,,0,0,13656,450.1978,0.230652,6,0.1978,0,0,0,0,0,13178,9416,310.4176,0.219995,7108,,271,245,26,22,4,8.9341,2957,3067,82,2842,2719,73,115,348,9,5150,5118,122,4341,4533,123,809,585,-1
TRLH1/1000060068,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060068?gameHash=059b74f5bb2e20a6&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 21:12:50,1,,10,Red,sup,Xpecial,Team SoloMid,Annie,Kassadin,Kha'Zix,Thresh,,,1820,1,2,2,9,18,6,0,0,0,0,0,0,0,0,0.5934,0.7912,,,,,,,,,,,,,,,,,,,,,,,,0,0,5048,166.4176,0.0852616,26,0.8571,11,0.3626,3,0,0,9141,5379,177.3297,0.125675,6730,,17,17,0,0,0,0.5604,1627,2507,0,1642,2768,1,-15,-261,-1,3232,4584,1,2320,4263,2,912,321,-1
TRLH1/1000060068,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060068?gameHash=059b74f5bb2e20a6&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 21:12:50,1,,100,Blue,team,,Team Coast,,Gragas,Kayle,LeBlanc,,,1820,0,6,18,11,6,18,1,0,0,0,0,,,,0.1978,0.7912,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,1,0,2,11,0,0,0,2,40306,1328.7692,,63,2.0769,5,0.1648,7,0,0,39848,21038,693.5604,,28390,-0.296506,,613,158,153,5,25.4176,12507,18047,279,13693,19176,284,-1186,-1129,-5,18453,27922,424,23443,30920,444,-4990,-2998,-20
TRLH1/1000060068,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060068?gameHash=059b74f5bb2e20a6&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 21:12:50,1,,200,Red,team,,Team SoloMid,,Kassadin,Kha'Zix,Thresh,,,1820,1,18,6,33,18,6,2,0,0,0,1,,,,0.5934,0.7912,1,0,0,0,0,0,0,0,0,,0,0,,,,1,1,0,1,11,2,1,1,2,0,59206,1951.8462,,83,2.7363,12,0.3956,6,0,0,61611,42801,1411.022,,38273,0.296506,,831,145,114,31,32.1758,13693,19176,284,12507,18047,279,1186,1129,5,23443,30920,444,18453,27922,424,4990,2998,20
TRLH1/1000060075,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060075?gameHash=c9366eb542385990&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 22:02:26,1,,1,Blue,top,BalIs,Cloud9,Rumble,Gragas,Pantheon,Kayle,,,2025,1,4,1,9,14,5,1,1,0,0,1,1,0,0,0.4148,0.563,,,,,,,,,,,,,,,,,,,,,,,,1,0,16788,497.4222,0.311206,12,0.3556,4,0.1185,3,0,0,12940,8789,260.4148,0.212521,8460,,213,206,7,6,1,6.3111,3156,4256,71,2783,4199,54,373,57,17,4732,6555,102,3963,6195,85,769,360,17
TRLH1/1000060075,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060075?gameHash=c9366eb542385990&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 22:02:26,1,,2,Blue,jng,Meteos,Cloud9,Elise,Gragas,Pantheon,Kayle,,,2025,1,2,0,9,14,5,0,0,0,0,1,0,1,0,0.4148,0.563,,,,,,,,,,,,,,,,,,,,,,,,0,0,7386,218.8444,0.136917,14,0.4148,4,0.1185,1,0,0,11710,7559,223.9704,0.182778,6465,,146,60,86,76,10,4.3259,2433,3421,33,2541,3800,46,-108,-379,-13,3968,5695,54,4028,5798,71,-60,-103,-17
TRLH1/1000060075,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060075?gameHash=c9366eb542385990&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 22:02:26,1,,3,Blue,mid,Hai,Cloud9,LeBlanc,Gragas,Pantheon,Kayle,,,2025,1,3,2,5,14,5,0,0,0,0,0,0,0,0,0.4148,0.563,,,,,,,,,,,,,,,,,,,,,,,,0,0,14312,424.0593,0.265307,12,0.3556,4,0.1185,1,0,0,12960,8809,261.0074,0.213005,10060,,256,247,9,8,1,7.5852,2674,4323,63,2747,4316,73,-73,7,-10,4157,6334,99,4263,6708,124,-106,-374,-25
TRLH1/1000060075,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060075?gameHash=c9366eb542385990&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 22:02:26,1,,4,Blue,bot,Sneaky,Cloud9,Draven,Gragas,Pantheon,Kayle,,,2025,1,5,1,4,14,5,2,0,0,0,0,0,0,0,0.4148,0.563,,,,,,,,,,,,,,,,,,,,,,,,0,0,12772,378.4296,0.23676,7,0.2074,3,0.0889,0,0,0,15773,11622,344.3556,0.281028,9550,,294,276,18,12,6,8.7111,3150,2941,94,2680,2786,64,470,155,30,4969,5034,145,3998,4609,102,971,425,43
TRLH1/1000060075,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060075?gameHash=c9366eb542385990&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 22:02:26,1,,5,Blue,sup,LemonNation,Cloud9,Thresh,Gragas,Pantheon,Kayle,,,2025,1,0,1,10,14,5,0,0,0,0,0,0,0,0,0.4148,0.563,,,,,,,,,,,,,,,,,,,,,,,,0,0,2687,79.6148,0.04981,29,0.8593,10,0.2963,4,0,0,8728,4577,135.6148,0.110668,5745,,15,14,1,1,0,0.4444,1666,2853,1,1731,2720,7,-65,133,-6,2621,3981,4,2655,4317,16,-34,-336,-12
TRLH1/1000060075,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060075?gameHash=c9366eb542385990&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 22:02:26,1,,6,Red,top,Quas,Team Curse,Jax,Kassadin,Kha'Zix,Renekton,,,2025,0,1,5,3,5,14,0,0,0,0,0,0,0,1,0.1481,0.563,,,,,,,,,,,,,,,,,,,,,,,,0,1,5515,163.4074,0.135049,9,0.2667,2,0.0593,0,0,0,9792,5641,167.1407,0.242931,6958,,235,206,29,29,0,6.963,2783,4199,54,3156,4256,71,-373,-57,-17,3963,6195,85,4732,6555,102,-769,-360,-17
