gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,wardsplaced,wpm,wardskilled,wkpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
TRLH3/1000150170,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000150170?gameHash=4cb33b709248760c,EU LCS,2014,Summer,0,2014-04-24 15:03:10,1,4.05,100,Blue,team,,Millenium,,Lulu,Thresh,Irelia,,,1992,0,6,17,15,6,17,1,0,0,0,0,,,,0.1807,0.6928,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,1,1,3,10,0,0,0,2,59207,1783.3434,,72,2.1687,21,0.6325,8,0,0,44837,24393,734.7289,,43980,-0.227685,,724,144,127,17,26.1446,13402,16578,264,13896,17999,294,-494,-1421,-30,19462,25191,413,22711,29277,457,-3249,-4086,-44
TRLH3/1000150170,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000150170?gameHash=4cb33b709248760c,EU LCS,2014,Summer,0,2014-04-24 15:03:10,1,4.05,200,Red,team,,Ninjas in Pyjamas,,Jax,Kha'Zix,LeBlanc,,,1992,1,17,6,34,17,6,3,0,0,0,1,,,,0.512,0.6928,1,0,0,0,0,0,0,0,0,,0,0,,,,1,1,0,0,10,3,1,1,2,0,68566,2065.241,,72,2.1687,18,0.5422,10,0,0,66452,46008,1385.7831,,55280,0.227685,,892,126,85,41,30.6627,13896,17999,294,13402,16578,264,494,1421,30,22711,29277,457,19462,25191,413,3249,4086,44
TRLH3/1000150171,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000150171?gameHash=d8fbab06241c2c8e,EU LCS,2014,Summer,0,2014-04-24 16:06:27,2,4.05,1,Blue,top,Zorozero,Ninjas in Pyjamas,Irelia,Jax,Kha'Zix,LeBlanc,,,4327,0,2,3,3,13,14,0,0,0,0,1,0,1,0,0.1803,0.3744,,,,,,,,,,,,,,,,,,,,,,,,0,0,18957,262.8657,0.144238,16,0.2219,2,0.0277,0,0,0,24416,15891,220.3513,0.209288,25158,,498,489,9,5,4,6.9055,3087,4545,80,2433,3580,51,654,965,29,4909,7595,138,4001,6412,102,908,1183,36
TRLH3/1000150171,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000150171?gameHash=d8fbab06241c2c8e,EU LCS,2014,Summer,0,2014-04-24 16:06:27,2,4.05,2,Blue,jng,Hulberto,Ninjas in Pyjamas,Evelynn,Jax,Kha'Zix,LeBlanc,,,4327,0,3,1,4,13,14,0,0,0,0,1,1,0,0,0.1803,0.3744,,,,,,,,,,,,,,,,,,,,,,,,0,0,19034,263.9334,0.144823,36,0.4992,10,0.1387,4,0,0,20650,12125,168.1303,0.159688,20810,,225,102,123,94,29,3.1199,2964,3385,38,2346,3304,40,618,81,-2,4451,5925,65,3706,6235,69,745,-310,-4
TRLH3/1000150171,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000150171?gameHash=d8fbab06241c2c8e,EU LCS,2014,Summer,0,2014-04-24 16:06:27,2,4.05,3,Blue,mid,Nukeduck,Ninjas in Pyjamas,Zed,Jax,Kha'Zix,LeBlanc,,,4327,0,3,5,1,13,14,0,0,0,0,0,0,0,0,0.1803,0.3744,,,,,,,,,,,,,,,,,,,,,,,,0,0,38048,527.5896,0.289495,28,0.3883,7,0.0971,0,0,0,26230,17705,245.505,0.233179,34310,,578,517,61,39,22,8.0148,3069,4839,81,2656,4257,68,413,582,13,5099,7768,133,4108,6886,118,991,882,15
TRLH3/1000150171,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000150171?gameHash=d8fbab06241c2c8e,EU LCS,2014,Summer,0,2014-04-24 16:06:27,2,4.05,4,Blue,bot,Freeze,Ninjas in Pyjamas,Draven,Jax,Kha'Zix,LeBlanc,,,4327,0,5,1,5,13,14,1,0,0,0,0,0,0,0,0.1803,0.3744,,,,,,,,,,,,,,,,,,,,,,,,0,1,43586,604.3818,0.331632,8,0.1109,9,0.1248,0,0,0,31957,23432,324.918,0.308606,29898,,648,559,89,55,34,8.9854,2930,2963,81,2940,2916,84,-10,47,-3,4813,5055,138,4428,4620,134,385,435,4
TRLH3/1000150171,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000150171?gameHash=d8fbab06241c2c8e,EU LCS,2014,Summer,0,2014-04-24 16:06:27,2,4.05,5,Blue,sup,Mithy,Ninjas in Pyjamas,Leona,Jax,Kha'Zix,LeBlanc,,,4327,0,0,4,7,13,14,0,0,0,0,0,0,0,0,0.1803,0.3744,,,,,,,,,,,,,,,,,,,,,,,,0,0,11804,163.6792,0.0898127,80,1.1093,8,0.1109,10,0,0,15301,6776,93.9589,0.0892391,17075,,25,24,1,0,1,0.3467,1460,2787,1,1821,2680,1,-361,107,0,2288,4849,3,2571,4234,1,-283,615,2
TRLH3/1000150171,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000150171?gameHash=d8fbab06241c2c8e,EU LCS,2014,Summer,0,2014-04-24 16:06:27,2,4.05,6,Red,top,kev1n,Millenium,Ryze,Lulu,Thresh,Twisted Fate,,,4327,1,4,2,6,14,13,0,0,0,0,0,0,0,1,0.1941,0.3744,,,,,,,,,,,,,,,,,,,,,,,,0,0,34661,480.624,0.275109,24,0.3328,2,0.0277,6,0,0,23075,14550,201.7564,0.237099,21540,,479,466,13,8,5,6.642,2433,3580,51,3087,4545,80,-654,-965,-29,4001,6412,102,4909,7595,138,-908,-1183,-36
TRLH3/1000150171,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000150171?gameHash=d8fbab06241c2c8e,EU LCS,2014,Summer,0,2014-04-24 16:06:27,2,4.05,7,Red,jng,Kottenx,Millenium,Nocturne,Lulu,Thresh,Twisted Fate,,,4327,1,4,2,7,14,13,1,0,0,0,0,0,0,0,0.1941,0.3744,,,,,,,,,,,,,,,,,,,,,,,,0,0,26327,365.0612,0.208961,16,0.2219,8,0.1109,2,0,0,21844,13319,184.6869,0.217039,22583,,359,195,164,148,16,4.978,2346,3304,40,2964,3385,38,-618,-81,2,3706,6235,69,4451,5925,65,-745,310,4
TRLH3/1000150171,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000150171?gameHash=d8fbab06241c2c8e,EU LCS,2014,Summer,0,2014-04-24 16:06:27,2,4.05,8,Red,mid,Kerp,Millenium,Soraka,Lulu,Thresh,Twisted Fate,,,4327,1,0,4,13,14,13,0,0,0,0,0,0,0,0,0.1941,0.3744,,,,,,,,,,,,,,,,,,,,,,,,0,0,20017,277.5641,0.158878,18,0.2496,4,0.0555,3,0,0,18648,10123,140.3698,0.164958,17825,,344,330,14,14,0,4.77,2656,4257,68,3069,4839,81,-413,-582,-13,4108,6886,118,5099,7768,133,-991,-882,-15
