gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,wardsplaced,wpm,wardskilled,wkpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
TRLH3/1000430019,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430019?gameHash=a5e39c76a8e91ba9&amp;tab=overview,WCS,2014,,0,2014-09-18 08:59:56,1,4.14,1,Blue,top,Korol,EDward Gaming,Maokai,Yasuo,Kassadin,Alistar,,,2637,0,0,6,6,11,20,0,0,0,0,0,0,0,1,0.2503,0.7053,,,,,,,,,,,,,,,,,,,,,,,,0,0,16719,380.4096,0.218173,12,0.273,4,0.091,8,0,0,13286,7972,181.3879,0.2109,12735,,322,313,9,7,2,7.3265,3040,4165,79,2775,4670,69,265,-505,10,4639,6401,117,4467,7412,106,172,-1011,11
TRLH3/1000430019,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430019?gameHash=a5e39c76a8e91ba9&amp;tab=overview,WCS,2014,,0,2014-09-18 08:59:56,1,4.14,2,Blue,jng,Clearlove,EDward Gaming,Jarvan IV,Yasuo,Kassadin,Alistar,,,2637,0,2,3,7,11,20,0,0,0,0,0,0,0,0,0.2503,0.7053,,,,,,,,,,,,,,,,,,,,,,,,0,0,7212,164.0956,0.0941121,45,1.0239,19,0.4323,4,0,0,11185,5871,133.5836,0.155316,10220,,131,36,95,91,4,2.9807,2235,2705,31,2803,3678,45,-568,-973,-14,3520,4970,46,4192,5447,56,-672,-477,-10
TRLH3/1000430019,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430019?gameHash=a5e39c76a8e91ba9&amp;tab=overview,WCS,2014,,0,2014-09-18 08:59:56,1,4.14,3,Blue,mid,U,EDward Gaming,Orianna,Yasuo,Kassadin,Alistar,,,2637,0,4,4,3,11,20,1,0,0,0,0,0,0,0,0.2503,0.7053,,,,,,,,,,,,,,,,,,,,,,,,0,1,16269,370.1706,0.2123,15,0.3413,5,0.1138,4,0,0,14217,8903,202.5711,0.235531,13165,,320,276,44,40,4,7.281,3168,4264,86,2697,4559,64,471,-295,22,5533,7280,134,4348,7386,117,1185,-106,17
TRLH3/1000430019,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430019?gameHash=a5e39c76a8e91ba9&amp;tab=overview,WCS,2014,,0,2014-09-18 08:59:56,1,4.14,4,Blue,bot,NaMei,EDward Gaming,Lucian,Yasuo,Kassadin,Alistar,,,2637,0,4,4,5,11,20,1,0,0,0,0,0,0,0,0.2503,0.7053,,,,,,,,,,,,,,,,,,,,,,,,0,1,29873,679.7042,0.389824,11,0.2503,11,0.2503,2,0,0,16813,11499,261.6382,0.30421,15865,,380,335,45,37,8,8.6462,3073,3086,79,3042,3536,79,31,-450,0,5129,5628,134,5481,6248,131,-352,-620,3
TRLH3/1000430019,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430019?gameHash=a5e39c76a8e91ba9&amp;tab=overview,WCS,2014,,0,2014-09-18 08:59:56,1,4.14,5,Blue,sup,FZZF,EDward Gaming,Thresh,Yasuo,Kassadin,Alistar,,,2637,0,1,3,9,11,20,0,0,0,0,0,0,0,0,0.2503,0.7053,,,,,,,,,,,,,,,,,,,,,,,,0,0,6559,149.2378,0.0855909,55,1.2514,11,0.2503,11,0,0,8869,3555,80.8874,0.0940434,8665,,42,42,0,0,0,0.9556,2004,2714,14,2218,3313,4,-214,-599,10,3514,4870,20,3544,4806,5,-30,64,15
TRLH3/1000430019,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430019?gameHash=a5e39c76a8e91ba9&amp;tab=overview,WCS,2014,,0,2014-09-18 08:59:56,1,4.14,6,Red,top,Looper,Samsung White,Rumble,Twitch,Ryze,Janna,,,2637,1,3,3,10,20,11,0,0,0,0,1,0,1,0,0.4551,0.7053,,,,,,,,,,,,,,,,,,,,,,,,0,0,26117,594.2435,0.273479,18,0.4096,5,0.1138,8,0,0,15187,9873,224.6416,0.180233,13155,,267,263,4,4,0,6.0751,2775,4670,69,3040,4165,79,-265,505,-10,4467,7412,106,4639,6401,117,-172,1011,-11
TRLH3/1000430019,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430019?gameHash=a5e39c76a8e91ba9&amp;tab=overview,WCS,2014,,0,2014-09-18 08:59:56,1,4.14,7,Red,jng,DanDy,Samsung White,Kha'Zix,Twitch,Ryze,Janna,,,2637,1,3,1,9,20,11,0,0,0,0,1,1,0,0,0.4551,0.7053,,,,,,,,,,,,,,,,,,,,,,,,0,0,16714,380.2958,0.175018,16,0.3641,15,0.3413,5,0,0,15662,10348,235.4494,0.188904,13890,,198,65,133,102,31,4.5051,2803,3678,45,2235,2705,31,568,973,14,4192,5447,56,3520,4970,46,672,477,10
TRLH3/1000430019,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430019?gameHash=a5e39c76a8e91ba9&amp;tab=overview,WCS,2014,,0,2014-09-18 08:59:56,1,4.14,8,Red,mid,PawN,Samsung White,Zilean,Twitch,Ryze,Janna,,,2637,1,2,4,10,20,11,0,0,0,0,1,0,1,0,0.4551,0.7053,,,,,,,,,,,,,,,,,,,,,,,,1,0,18614,423.5267,0.194913,14,0.3185,11,0.2503,5,0,0,16868,11554,262.8896,0.210921,15505,,350,332,18,15,3,7.9636,2697,4559,64,3168,4264,86,-471,295,-22,4348,7386,117,5533,7280,134,-1185,106,-17
TRLH3/1000430019,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430019?gameHash=a5e39c76a8e91ba9&amp;tab=overview,WCS,2014,,0,2014-09-18 08:59:56,1,4.14,9,Red,bot,imp,Samsung White,Tristana,Twitch,Ryze,Janna,,,2637,1,9,2,7,20,11,2,2,0,0,0,0,0,0,0.4551,0.7053,,,,,,,,,,,,,,,,,,,,,,,,1,0,26821,610.2617,0.280851,12,0.273,8,0.182,2,0,0,21101,15787,359.2036,0.288197,18430,,411,362,49,32,17,9.3515,3042,3536,79,3073,3086,79,-31,450,0,5481,6248,131,5129,5628,134,352,620,-3
TRLH3/1000430019,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430019?gameHash=a5e39c76a8e91ba9&amp;tab=overview,WCS,2014,,0,2014-09-18 08:59:56,1,4.14,10,Red,sup,Mata,Samsung White,Nami,Twitch,Ryze,Janna,,,2637,1,3,1,14,20,11,0,0,0,0,0,0,0,0,0.4551,0.7053,,,,,,,,,,,,,,,,,,,,,,,,0,0,7233,164.5734,0.075739,84,1.9113,19,0.4323,19,0,0,12531,7217,164.2093,0.131746,10960,,27,27,0,0,0,0.6143,2218,3313,4,2004,2714,14,214,599,-10,3544,4806,5,3514,4870,20,30,-64,-15
TRLH3/1000430019,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430019?gameHash=a5e39c76a8e91ba9&amp;tab=overview,WCS,2014,,0,2014-09-18 08:59:56,1,4.14,100,Blue,team,,EDward Gaming,,Yasuo,Kassadin,Alistar,,,2637,0,11,20,30,11,20,2,0,0,0,0,,,,0.2503,0.7053,1,0,0,0,0,0,0,0,0,,0,0,,,,0,0,2,0,4,9,1,1,0,2,76632,1743.6177,,138,3.1399,50,1.1377,29,0,0,64370,37799,860.0455,,60650,-0.170299,,1002,193,175,18,27.19,13520,16934,289,13535,19756,261,-15,-2822,28,22335,29149,451,22032,31299,415,303,-2150,36
TRLH3/1000430019,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430019?gameHash=a5e39c76a8e91ba9&amp;tab=overview,WCS,2014,,0,2014-09-18 08:59:56,1,4.14,200,Red,team,,Samsung White,,Twitch,Ryze,Janna,,,2637,1,20,11,50,20,11,2,2,0,0,1,,,,0.4551,0.7053,0,0,0,0,0,0,0,0,0,,0,0,,,,1,2,0,1,9,4,0,0,2,0,95499,2172.901,,144,3.2765,58,1.3197,39,0,0,81349,54778,1246.3709,,71940,0.170299,,1049,204,153,51,28.5097,13535,19756,261,13520,16934,289,15,2822,-28,22032,31299,415,22335,29149,451,-303,2150,-36
TRLH3/1000430033,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430033?gameHash=38d0c21c36bbe3b7&amp;tab=overview,WCS,2014,,0,2014-09-18 10:38:54,1,4.14,1,Blue,top,Dyrus,Team SoloMid,Alistar,Nidalee,Kayle,Aatrox,,,1425,1,2,0,8,15,1,0,0,0,0,0,0,0,0,0.6316,0.6737,,,,,,,,,,,,,,,,,,,,,,,,0,0,12652,532.7158,0.27156,7,0.2947,1,0.0421,1,0,0,9489,6478,272.7579,0.203583,8223,,195,193,2,2,0,8.2105,2776,4347,63,2872,4404,79,-96,-57,-16,4671,7410,122,4392,7124,129,279,286,-7
TRLH3/1000430033,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430033?gameHash=38d0c21c36bbe3b7&amp;tab=overview,WCS,2014,,0,2014-09-18 10:38:54,1,4.14,2,Blue,jng,Amazing,Team SoloMid,Lee Sin,Nidalee,Kayle,Aatrox,,,1425,1,3,1,9,15,1,0,0,0,0,1,1,0,0,0.6316,0.6737,,,,,,,,,,,,,,,,,,,,,,,,0,0,3938,165.8105,0.0845246,19,0.8,5,0.2105,0,0,0,8513,5502,231.6632,0.172908,7295,,89,12,77,63,14,3.7474,2676,3583,40,2374,3308,47,302,275,-7,4010,5521,62,3586,5534,73,424,-13,-11
TRLH3/1000430033,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430033?gameHash=38d0c21c36bbe3b7&amp;tab=overview,WCS,2014,,0,2014-09-18 10:38:54,1,4.14,3,Blue,mid,Bjergsen,Team SoloMid,Yasuo,Nidalee,Kayle,Aatrox,,,1425,1,5,0,6,15,1,1,0,0,0,1,0,1,0,0.6316,0.6737,,,,,,,,,,,,,,,,,,,,,,,,0,0,12152,511.6632,0.260828,6,0.2526,2,0.0842,2,0,0,11470,8459,356.1684,0.265844,9890,,256,249,7,4,3,10.7789,3596,4788,92,2751,3733,72,845,1055,20,5491,7673,151,4313,6816,122,1178,857,29
TRLH3/1000430033,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430033?gameHash=38d0c21c36bbe3b7&amp;tab=overview,WCS,2014,,0,2014-09-18 10:38:54,1,4.14,4,Blue,bot,WildTurtle,Team SoloMid,Tristana,Nidalee,Kayle,Aatrox,,,1425,1,5,0,3,15,1,1,0,0,0,0,0,0,0,0.6316,0.6737,,,,,,,,,,,,,,,,,,,,,,,,0,0,14234,599.3263,0.305516,5,0.2105,2,0.0842,0,0,0,11064,8053,339.0737,0.253084,9360,,245,236,9,8,1,10.3158,3031,3064,86,3178,3107,79,-147,-43,7,4943,4945,137,4684,4992,128,259,-47,9
TRLH3/1000430033,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430033?gameHash=38d0c21c36bbe3b7&amp;tab=overview,WCS,2014,,0,2014-09-18 10:38:54,1,4.14,5,Blue,sup,Lustboy,Team SoloMid,Nami,Nidalee,Kayle,Aatrox,,,1425,1,0,0,9,15,1,0,0,0,0,0,0,0,0,0.6316,0.6737,,,,,,,,,,,,,,,,,,,,,,,,0,0,3614,152.1684,0.0775703,24,1.0105,5,0.2105,6,0,0,6339,3328,140.1263,0.104581,5105,,6,6,0,0,0,0.2526,1838,3064,0,1821,3284,4,17,-220,-4,2914,4651,3,2545,4576,5,369,75,-2
TRLH3/1000430033,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430033?gameHash=38d0c21c36bbe3b7&amp;tab=overview,WCS,2014,,0,2014-09-18 10:38:54,1,4.14,6,Red,top,fredy122,SK Gaming,Dr. Mundo,Lulu,Zed,Syndra,,,1425,0,0,3,0,1,15,0,0,0,0,0,0,0,0,0.0421,0.6737,,,,,,,,,,,,,,,,,,,,,,,,0,0,6959,293.0105,0.241213,9,0.3789,0,0,0,0,0,7004,3993,168.1263,0.251536,5805,,201,197,4,4,0,8.4632,2872,4404,79,2776,4347,63,96,57,16,4392,7124,129,4671,7410,122,-279,-286,7
TRLH3/1000430033,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430033?gameHash=38d0c21c36bbe3b7&amp;tab=overview,WCS,2014,,0,2014-09-18 10:38:54,1,4.14,7,Red,jng,Gilius,SK Gaming,Kha'Zix,Lulu,Zed,Syndra,,,1425,0,0,3,1,1,15,0,0,0,0,0,0,0,0,0.0421,0.6737,,,,,,,,,,,,,,,,,,,,,,,,0,0,4473,188.3368,0.155043,9,0.3789,7,0.2947,2,0,0,5661,2650,111.5789,0.166924,5207,,110,32,78,71,7,4.6316,2374,3308,47,2676,3583,40,-302,-275,7,3586,5534,73,4010,5521,62,-424,13,11
TRLH3/1000430033,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430033?gameHash=38d0c21c36bbe3b7&amp;tab=overview,WCS,2014,,0,2014-09-18 10:38:54,1,4.14,8,Red,mid,Jesiz,SK Gaming,Orianna,Lulu,Zed,Syndra,,,1425,0,0,5,0,1,15,0,0,0,0,0,0,0,1,0.0421,0.6737,,,,,,,,,,,,,,,,,,,,,,,,0,0,3818,160.7579,0.13234,6,0.2526,0,0,0,0,0,6505,3494,147.1158,0.220098,4920,,178,160,18,18,0,7.4947,2751,3733,72,3596,4788,92,-845,-1055,-20,4313,6816,122,5491,7673,151,-1178,-857,-29
TRLH3/1000430033,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430033?gameHash=38d0c21c36bbe3b7&amp;tab=overview,WCS,2014,,0,2014-09-18 10:38:54,1,4.14,9,Red,bot,CandyPanda,SK Gaming,Lucian,Lulu,Zed,Syndra,,,1425,0,1,2,0,1,15,0,0,0,0,0,0,0,0,0.0421,0.6737,,,,,,,,,,,,,,,,,,,,,,,,0,0,8250,347.3684,0.285962,9,0.3789,3,0.1263,3,0,0,7756,4745,199.7895,0.298913,6660,,214,213,1,0,1,9.0105,3178,3107,79,3031,3064,86,147,43,-7,4684,4992,128,4943,4945,137,-259,47,-9
TRLH3/1000430033,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430033?gameHash=38d0c21c36bbe3b7&amp;tab=overview,WCS,2014,,0,2014-09-18 10:38:54,1,4.14,10,Red,sup,nRated,SK Gaming,Sona,Lulu,Zed,Syndra,,,1425,0,0,2,1,1,15,0,0,0,0,0,0,0,0,0.0421,0.6737,,,,,,,,,,,,,,,,,,,,,,,,0,0,5350,225.2632,0.185442,19,0.8,1,0.0421,1,0,0,4004,993,41.8105,0.0625295,3555,,7,7,0,0,0,0.2947,1821,3284,4,1838,3064,0,-17,220,4,2545,4576,5,2914,4651,3,-369,-75,2
TRLH3/1000430033,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430033?gameHash=38d0c21c36bbe3b7&amp;tab=overview,WCS,2014,,0,2014-09-18 10:38:54,1,4.14,100,Blue,team,,Team SoloMid,,Nidalee,Kayle,Aatrox,,,1425,1,15,1,35,15,1,2,0,0,0,1,,,,0.6316,0.6737,1,0,0,0,0,0,0,0,0,,0,0,,,,1,1,0,1,6,1,1,1,0,0,46590,1961.6842,,61,2.5684,15,0.6316,9,0,0,46875,31818,1339.7053,,39873,0.415813,,696,95,77,18,33.3053,13917,18846,281,12996,17836,281,921,1010,0,22029,30200,475,19520,29042,457,2509,1158,18
TRLH3/1000430033,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430033?gameHash=38d0c21c36bbe3b7&amp;tab=overview,WCS,2014,,0,2014-09-18 10:38:54,1,4.14,200,Red,team,,SK Gaming,,Lulu,Zed,Syndra,,,1425,0,1,15,2,1,15,0,0,0,0,0,,,,0.0421,0.6737,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,1,0,1,6,0,0,0,0,28850,1214.7368,,52,2.1895,11,0.4632,6,0,0,30930,15873,668.3368,,26147,-0.415813,,609,101,93,8,29.8947,12996,17836,281,13917,18846,281,-921,-1010,0,19520,29042,457,22029,30200,475,-2509,-1158,-18
TRLH3/1000430034,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430034?gameHash=ca08d521c6d58a71&amp;tab=overview,WCS,2014,,0,2014-09-18 11:21:43,1,4.14,1,Blue,top,fabFabulous,Dark Passage,Maokai,Twitch,Twisted Fate,Zed,,,2408,0,1,3,6,8,19,0,0,0,0,0,0,0,0,0.1993,0.6728,,,,,,,,,,,,,,,,,,,,,,,,0,1,14441,359.8256,0.256633,16,0.3987,8,0.1993,2,0,0,11298,6419,159.9419,0.202537,10735,,245,237,8,8,0,6.1047,2765,3941,54,2759,3885,73,6,56,-19,4300,6605,102,4591,6829,129,-291,-224,-27
TRLH3/1000430034,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430034?gameHash=ca08d521c6d58a71&amp;tab=overview,WCS,2014,,0,2014-09-18 11:21:43,1,4.14,2,Blue,jng,Crystal,Dark Passage,Lee Sin,Twitch,Twisted Fate,Zed,,,2408,0,0,3,4,8,19,0,0,0,0,0,0,0,0,0.1993,0.6728,,,,,,,,,,,,,,,,,,,,,,,,0,0,4843,120.6728,0.0860656,27,0.6728,7,0.1744,1,0,0,9362,4483,111.7027,0.141449,9220,,147,41,106,100,6,3.6628,2542,3518,46,2230,2777,28,312,741,18,3593,5319,63,3700,5377,47,-107,-58,16
TRLH3/1000430034,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430034?gameHash=ca08d521c6d58a71&amp;tab=overview,WCS,2014,,0,2014-09-18 11:21:43,1,4.14,3,Blue,mid,Naru,Dark Passage,Syndra,Twitch,Twisted Fate,Zed,,,2408,0,1,4,2,8,19,0,0,0,0,0,0,0,0,0.1993,0.6728,,,,,,,,,,,,,,,,,,,,,,,,0,0,15894,396.0299,0.282455,15,0.3738,4,0.0997,2,0,0,12950,8071,201.1047,0.254664,11835,,366,350,16,16,0,9.1196,3030,4678,90,2839,4415,72,191,263,18,4868,7919,157,5156,7112,118,-288,807,39
TRLH3/1000430034,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430034?gameHash=ca08d521c6d58a71&amp;tab=overview,WCS,2014,,0,2014-09-18 11:21:43,1,4.14,4,Blue,bot,HolyPhoenix,Dark Passage,Tristana,Twitch,Twisted Fate,Zed,,,2408,0,6,4,1,8,19,1,1,0,0,0,0,0,1,0.1993,0.6728,,,,,,,,,,,,,,,,,,,,,,,,0,2,17081,425.6063,0.303549,8,0.1993,11,0.2741,0,0,0,15088,10209,254.3771,0.322125,14350,,343,319,24,22,2,8.5465,2666,2656,66,3298,3249,79,-632,-593,-13,3985,4504,105,5037,5355,127,-1052,-851,-22
TRLH3/1000430034,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430034?gameHash=ca08d521c6d58a71&amp;tab=overview,WCS,2014,,0,2014-09-18 11:21:43,1,4.14,5,Blue,sup,Touch,Dark Passage,Nami,Twitch,Twisted Fate,Zed,,,2408,0,0,5,4,8,19,0,0,0,0,0,0,0,0,0.1993,0.6728,,,,,,,,,,,,,,,,,,,,,,,,0,0,4012,99.9668,0.0712978,48,1.196,10,0.2492,13,0,0,7390,2511,62.5664,0.079225,7215,,19,19,0,0,0,0.4734,1903,2630,4,1864,2229,7,39,401,-3,2689,3768,6,3155,3795,10,-466,-27,-4
TRLH3/1000430034,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430034?gameHash=ca08d521c6d58a71&amp;tab=overview,WCS,2014,,0,2014-09-18 11:21:43,1,4.14,6,Red,top,Prydz,ahq eSports Club,Nidalee,Alistar,Ryze,Zilean,,,2408,1,2,2,6,19,8,0,0,0,0,0,0,0,0,0.4734,0.6728,,,,,,,,,,,,,,,,,,,,,,,,1,0,21050,524.5017,0.255539,20,0.4983,4,0.0997,4,0,0,15967,11088,276.2791,0.215335,15313,,336,329,7,0,7,8.3721,2759,3885,73,2765,3941,54,-6,-56,19,4591,6829,129,4300,6605,102,291,224,27
TRLH3/1000430034,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430034?gameHash=ca08d521c6d58a71&amp;tab=overview,WCS,2014,,0,2014-09-18 11:21:43,1,4.14,7,Red,jng,Naz,ahq eSports Club,Kha'Zix,Alistar,Ryze,Zilean,,,2408,1,3,1,7,19,8,0,0,0,0,1,0,1,0,0.4734,0.6728,,,,,,,,,,,,,,,,,,,,,,,,0,0,12395,308.8455,0.15047,14,0.3488,10,0.2492,4,0,0,13109,8230,205.0664,0.15983,12425,,129,38,91,67,24,3.2143,2230,2777,28,2542,3518,46,-312,-741,-18,3700,5377,47,3593,5319,63,107,58,-16
TRLH3/1000430034,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430034?gameHash=ca08d521c6d58a71&amp;tab=overview,WCS,2014,,0,2014-09-18 11:21:43,1,4.14,8,Red,mid,Westdoor,ahq eSports Club,Fizz,Alistar,Ryze,Zilean,,,2408,1,7,2,7,19,8,1,0,0,0,0,0,0,0,0.4734,0.6728,,,,,,,,,,,,,,,,,,,,,,,,0,0,17561,437.5664,0.213184,7,0.1744,6,0.1495,2,0,0,17916,13037,324.8422,0.253186,16115,,351,338,13,11,2,8.7458,2839,4415,72,3030,4678,90,-191,-263,-18,5156,7112,118,4868,7919,157,288,-807,-39
TRLH3/1000430034,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430034?gameHash=ca08d521c6d58a71&amp;tab=overview,WCS,2014,,0,2014-09-18 11:21:43,1,4.14,9,Red,bot,GarnetDevil,ahq eSports Club,Lucian,Alistar,Ryze,Zilean,,,2408,1,6,1,7,19,8,1,0,0,0,1,1,0,0,0.4734,0.6728,,,,,,,,,,,,,,,,,,,,,,,,2,0,25847,644.0282,0.313772,16,0.3987,12,0.299,4,0,0,17970,13091,326.1877,0.254235,15400,,359,329,30,21,9,8.9452,3298,3249,79,2666,2656,66,632,593,13,5037,5355,127,3985,4504,105,1052,851,22
TRLH3/1000430034,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430034?gameHash=ca08d521c6d58a71&amp;tab=overview,WCS,2014,,0,2014-09-18 11:21:43,1,4.14,10,Red,sup,GreenTea,ahq eSports Club,Thresh,Alistar,Ryze,Zilean,,,2408,1,1,2,11,19,8,0,0,0,0,1,0,1,0,0.4734,0.6728,,,,,,,,,,,,,,,,,,,,,,,,0,0,5522,137.5914,0.0670349,52,1.2957,7,0.1744,6,0,0,10925,6046,150.6478,0.117415,9280,,31,31,0,0,0,0.7724,1864,2229,7,1903,2630,4,-39,-401,3,3155,3795,10,2689,3768,6,466,27,4
TRLH3/1000430034,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430034?gameHash=ca08d521c6d58a71&amp;tab=overview,WCS,2014,,0,2014-09-18 11:21:43,1,4.14,100,Blue,team,,Dark Passage,,Twitch,Twisted Fate,Zed,,,2408,0,8,19,17,8,19,1,1,0,0,0,,,,0.1993,0.6728,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,1,0,2,10,0,0,0,3,56271,1402.1013,,114,2.8405,40,0.9967,18,0,0,56088,31692,789.6678,,53355,-0.249048,,966,154,146,8,27.907,12906,17423,260,12990,16555,259,-84,868,1,19435,28115,433,21639,28468,431,-2204,-353,2
TRLH3/1000430034,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430034?gameHash=ca08d521c6d58a71&amp;tab=overview,WCS,2014,,0,2014-09-18 11:21:43,1,4.14,200,Red,team,,ahq eSports Club,,Alistar,Ryze,Zilean,,,2408,1,19,8,38,19,8,2,0,0,0,1,,,,0.4734,0.6728,1,0,0,0,0,0,0,0,0,,0,0,,,,1,1,0,1,10,2,1,1,3,0,82375,2052.5332,,109,2.7159,39,0.9718,20,0,0,75887,51491,1282.9983,,68533,0.249048,,1065,141,99,42,30.0498,12990,16555,259,12906,17423,260,84,-868,-1,21639,28468,431,19435,28115,433,2204,353,-2
TRLH3/1000430040,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430040?gameHash=769070832a4f97b4&amp;tab=overview,WCS,2014,,0,2014-09-18 12:33:15,1,4.14,1,Blue,top,Achie,Taipei Assassins,Dr. Mundo,Fizz,Rengar,Maokai,,,3394,0,0,2,4,10,15,0,0,0,0,1,0,1,0,0.1768,0.442,,,,,,,,,,,,,,,,,,,,,,,,0,0,14798,261.6028,0.17204,29,0.5127,7,0.1237,4,0,0,17141,10388,183.6417,0.199896,16810,,371,355,16,12,4,6.5586,2483,3456,46,2497,2951,44,-14,505,2,4213,5954,83,4270,5235,85,-57,719,-2
TRLH3/1000430040,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430040?gameHash=769070832a4f97b4&amp;tab=overview,WCS,2014,,0,2014-09-18 12:33:15,1,4.14,2,Blue,jng,Winds,Taipei Assassins,Lee Sin,Fizz,Rengar,Maokai,,,3394,0,4,3,3,10,15,1,1,0,0,1,1,0,0,0.1768,0.442,,,,,,,,,,,,,,,,,,,,,,,,0,1,11239,198.6859,0.130663,66,1.1668,18,0.3182,7,0,0,14250,7497,132.5339,0.144267,14085,,149,53,96,85,11,2.6341,2984,2831,38,2454,2919,35,530,-88,3,5313,5231,53,4369,5707,58,944,-476,-5
TRLH3/1000430040,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430040?gameHash=769070832a4f97b4&amp;tab=overview,WCS,2014,,0,2014-09-18 12:33:15,1,4.14,3,Blue,mid,Morning,Taipei Assassins,Syndra,Fizz,Rengar,Maokai,,,3394,0,2,4,4,10,15,1,0,0,0,1,0,1,0,0.1768,0.442,,,,,,,,,,,,,,,,,,,,,,,,0,0,26517,468.7743,0.308283,13,0.2298,8,0.1414,3,0,0,20552,13799,243.9423,0.265531,18290,,506,482,24,21,3,8.9452,3396,4647,92,3127,4398,82,269,249,10,5709,8062,152,4558,6663,123,1151,1399,29
TRLH3/1000430040,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430040?gameHash=769070832a4f97b4&amp;tab=overview,WCS,2014,,0,2014-09-18 12:33:15,1,4.14,4,Blue,bot,BeBe,Taipei Assassins,Lucian,Fizz,Rengar,Maokai,,,3394,0,3,4,4,10,15,0,0,0,0,0,0,0,0,0.1768,0.442,,,,,,,,,,,,,,,,,,,,,,,,0,2,28348,501.1432,0.32957,8,0.1414,22,0.3889,2,0,0,21762,15009,265.3329,0.288814,22785,,531,443,88,77,11,9.3872,3335,4054,94,3207,2717,77,128,1337,17,5657,6659,143,4854,4929,125,803,1730,18
