gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,wardsplaced,wpm,wardskilled,wkpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
TRLH3/1000360068,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000360068?gameHash=198dd5fdebea8800,EU LCS,2014,Summer,1,2014-08-07 15:54:42,2,4.13,100,Blue,team,,Team ROCCAT,,Twisted Fate,Dr. Mundo,Orianna,,,1542,1,8,8,23,8,8,2,1,0,0,0,,,,0.3113,0.6226,0,0,0,0,0,0,0,0,0,,0,0,,,,1,1,0,1,7,2,1,1,1,0,26532,1032.3735,,72,2.8016,14,0.5447,10,0,0,46044,29875,1162.4514,,36108,-0.00329025,,609,112,98,14,28.0545,11828,15686,232,13566,15206,211,-1738,480,21,20403,27472,408,20147,25741,370,256,1731,38
TRLH3/1000360068,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000360068?gameHash=198dd5fdebea8800,EU LCS,2014,Summer,1,2014-08-07 15:54:42,2,4.13,200,Red,team,,SUPA HOT CREW,,Kassadin,Elise,Zilean,,,1542,0,8,8,20,8,8,0,0,0,0,1,,,,0.3113,0.6226,1,0,0,0,0,0,0,0,0,,0,0,,,,0,0,1,0,2,7,0,0,0,1,26511,1031.5564,,51,1.9844,17,0.6615,11,0,0,37802,21633,841.751,,36227,0.00329025,,591,107,90,17,27.1595,13566,15206,211,11828,15686,232,1738,-480,-21,20147,25741,370,20403,27472,408,-256,-1731,-38
TRLH3/1000350076,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000350076?gameHash=d4db360f6638b23d,EU LCS,2014,Summer,1,2014-08-07 16:46:19,3,4.13,1,Blue,top,Mimer,SUPA HOT CREW,Kayle,Kassadin,Kog'Maw,Elise,,,4061,1,2,4,6,15,11,0,0,0,0,0,0,0,0,0.2216,0.3841,,,,,,,,,,,,,,,,,,,,,,,,0,0,12370,182.7629,0.123129,14,0.2068,5,0.0739,2,0,0,25471,17451,257.833,0.249467,24640,,547,493,54,32,22,8.0818,2591,4018,62,2339,2697,34,252,1321,28,4547,6755,108,3975,5226,73,572,1529,35
TRLH3/1000350076,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000350076?gameHash=d4db360f6638b23d,EU LCS,2014,Summer,1,2014-08-07 16:46:19,3,4.13,2,Blue,jng,Impaler,SUPA HOT CREW,Rengar,Kassadin,Kog'Maw,Elise,,,4061,1,1,4,7,15,11,0,0,0,0,1,0,1,0,0.2216,0.3841,,,,,,,,,,,,,,,,,,,,,,,,1,0,5733,84.7033,0.0570652,16,0.2364,11,0.1625,2,0,0,17471,9451,139.6356,0.135105,16450,,200,86,114,90,24,2.9549,2232,2913,28,2512,3069,35,-280,-156,-7,3338,4691,45,3924,4696,52,-586,-5,-7
TRLH3/1000350076,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000350076?gameHash=d4db360f6638b23d,EU LCS,2014,Summer,1,2014-08-07 16:46:19,3,4.13,3,Blue,mid,Selfie,SUPA HOT CREW,Orianna,Kassadin,Kog'Maw,Elise,,,4061,1,2,0,8,15,11,0,0,0,0,0,0,0,0,0.2216,0.3841,,,,,,,,,,,,,,,,,,,,,,,,1,0,32696,483.0731,0.32545,7,0.1034,10,0.1477,2,0,0,25472,17452,257.8478,0.249481,21980,,586,475,111,86,25,8.658,2936,4560,82,3292,4522,74,-356,38,8,4983,8001,156,5103,6767,112,-120,1234,44
TRLH3/1000350076,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000350076?gameHash=d4db360f6638b23d,EU LCS,2014,Summer,1,2014-08-07 16:46:19,3,4.13,4,Blue,bot,MrRallez,SUPA HOT CREW,Twitch,Kassadin,Kog'Maw,Elise,,,4061,1,9,1,4,15,11,2,0,0,0,1,1,0,0,0.2216,0.3841,,,,,,,,,,,,,,,,,,,,,,,,0,0,38696,571.7213,0.385173,3,0.0443,10,0.1477,1,0,0,24892,16872,249.2785,0.24119,23795,,456,406,50,41,9,6.7373,3294,3494,79,3550,3067,76,-256,427,3,5069,5449,111,5522,5330,122,-453,119,-11
TRLH3/1000350076,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000350076?gameHash=d4db360f6638b23d,EU LCS,2014,Summer,1,2014-08-07 16:46:19,3,4.13,5,Blue,sup,kaSing,SUPA HOT CREW,Morgana,Kassadin,Kog'Maw,Elise,,,4061,1,1,2,12,15,11,0,0,0,0,1,0,1,0,0.2216,0.3841,,,,,,,,,,,,,,,,,,,,,,,,0,0,10969,162.0635,0.109183,117,1.7286,25,0.3694,18,0,0,16747,8727,128.9387,0.124756,16325,,51,50,1,1,0,0.7535,1935,1738,0,2128,2524,7,-193,-786,-7,2984,3505,1,3331,3753,14,-347,-248,-13
TRLH3/1000350076,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000350076?gameHash=d4db360f6638b23d,EU LCS,2014,Summer,1,2014-08-07 16:46:19,3,4.13,6,Red,top,Xaxus,Team ROCCAT,Alistar,Twisted Fate,Dr. Mundo,Maokai,,,4061,0,1,4,8,11,15,0,0,0,0,0,0,0,1,0.1625,0.3841,,,,,,,,,,,,,,,,,,,,,,,,0,0,14744,217.838,0.212382,12,0.1773,5,0.0739,1,0,0,19727,11707,172.9672,0.194066,18238,,341,316,25,24,1,5.0382,2339,2697,34,2591,4018,62,-252,-1321,-28,3975,5226,73,4547,6755,108,-572,-1529,-35
TRLH3/1000350076,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000350076?gameHash=d4db360f6638b23d,EU LCS,2014,Summer,1,2014-08-07 16:46:19,3,4.13,7,Red,jng,Jankos,Team ROCCAT,Jarvan IV,Twisted Fate,Dr. Mundo,Maokai,,,4061,0,3,3,6,11,15,1,0,0,0,0,0,0,0,0.1625,0.3841,,,,,,,,,,,,,,,,,,,,,,,,0,1,11731,173.3218,0.168981,18,0.2659,32,0.4728,7,0,0,18215,10195,150.6279,0.169002,18000,,221,96,125,106,19,3.2652,2512,3069,35,2232,2913,28,280,156,7,3924,4696,52,3338,4691,45,586,5,7
TRLH3/1000350076,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000350076?gameHash=d4db360f6638b23d,EU LCS,2014,Summer,1,2014-08-07 16:46:19,3,4.13,8,Red,mid,Overpow,Team ROCCAT,Ryze,Twisted Fate,Dr. Mundo,Maokai,,,4061,0,3,4,2,11,15,0,0,0,0,0,0,0,0,0.1625,0.3841,,,,,,,,,,,,,,,,,,,,,,,,0,1,17389,256.917,0.250483,4,0.0591,4,0.0591,2,0,0,21098,13078,193.2233,0.216792,19455,,392,287,105,97,8,5.7917,3292,4522,74,2936,4560,82,356,-38,-8,5103,6767,112,4983,8001,156,120,-1234,-44
