gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,wardsplaced,wpm,wardskilled,wkpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
TRLH3/1000050102,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000050102?gameHash=8b666ed5b8ae0522,EU CS,2014,Spring,0,2014-02-14 20:34:24,1,,100,Blue,team,,Ninjas in Pyjamas,,Lee Sin,Elise,Zed,,,4062,0,22,23,58,22,23,3,1,1,0,1,,,,0.325,0.6647,1,0,0,0,0,0,0,0,0,,0,0,,,,1,1,3,0,10,11,1,1,3,7,227189,3355.8198,,137,2.0236,35,0.517,14,0,0,109198,69089,1020.517,,73870,-0.0594741,,1485,209,183,26,25.0222,13857,18242,285,13839,18968,279,18,-726,6,20094,29256,450,20739,30407,440,-645,-1151,10
TRLH3/1000050102,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000050102?gameHash=8b666ed5b8ae0522,EU CS,2014,Spring,0,2014-02-14 20:34:24,1,,200,Red,team,,Cloud9 Eclipse,,Kassadin,Renekton,LeBlanc,,,4062,1,23,22,59,23,22,2,0,0,0,0,,,,0.3397,0.6647,0,0,0,0,0,0,0,0,0,,0,0,,,,0,3,1,1,11,10,0,0,7,3,196795,2906.8685,,149,2.2009,29,0.4284,9,0,0,109360,69251,1022.9099,,78398,0.0594741,,1306,313,265,48,23.9143,13839,18968,279,13857,18242,285,-18,726,-6,20739,30407,440,20094,29256,450,645,1151,-10
TRLH3/1000040118,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000040118?gameHash=400c623a2b382f50,EU CS,2014,Spring,0,2014-02-14 22:05:22,2,,1,Blue,top,Odoamne,Cloud9 Eclipse,Trundle,Renekton,LeBlanc,Lulu,,,1818,1,3,0,8,15,8,0,0,0,0,0,0,0,0,0.495,0.7591,,,,,,,,,,,,,,,,,,,,,,,,2,0,8932,294.7855,0.188586,13,0.429,2,0.066,0,0,0,10575,6817,224.9835,0.212209,6870,,171,166,5,4,1,5.6436,3154,4471,78,2733,3786,50,421,685,28,4800,6190,104,4623,5839,81,177,351,23
TRLH3/1000040118,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000040118?gameHash=400c623a2b382f50,EU CS,2014,Spring,0,2014-02-14 22:05:22,2,,2,Blue,jng,k0u,Cloud9 Eclipse,Elise,Renekton,LeBlanc,Lulu,,,1818,1,4,4,7,15,8,0,0,0,0,1,1,0,0,0.495,0.7591,,,,,,,,,,,,,,,,,,,,,,,,0,0,12197,402.5413,0.257522,8,0.264,4,0.132,3,0,0,9884,6126,202.1782,0.190698,8585,,100,36,64,52,12,3.3003,2684,3583,34,2158,3166,32,526,417,2,4788,6016,50,3798,5657,54,990,359,-4
TRLH3/1000040118,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000040118?gameHash=400c623a2b382f50,EU CS,2014,Spring,0,2014-02-14 22:05:22,2,,3,Blue,mid,FEBIVEN,Cloud9 Eclipse,Riven,Renekton,LeBlanc,Lulu,,,1818,1,5,2,4,15,8,2,0,0,0,0,0,0,0,0.495,0.7591,,,,,,,,,,,,,,,,,,,,,,,,0,0,10912,360.132,0.230391,9,0.297,2,0.066,0,0,0,11307,7549,249.1419,0.234997,8385,,215,189,26,25,1,7.0957,2986,4764,85,2933,4640,81,53,124,4,4509,6539,120,4866,6865,114,-357,-326,6
TRLH3/1000040118,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000040118?gameHash=400c623a2b382f50,EU CS,2014,Spring,0,2014-02-14 22:05:22,2,,4,Blue,bot,Hjarnan,Cloud9 Eclipse,Jinx,Renekton,LeBlanc,Lulu,,,1818,1,2,0,6,15,8,0,0,0,0,1,0,1,0,0.495,0.7591,,,,,,,,,,,,,,,,,,,,,,,,0,0,10064,332.1452,0.212487,5,0.165,0,0,0,0,0,11588,7830,258.4158,0.243744,8685,,229,184,45,31,14,7.5578,2877,2973,66,2842,2995,76,35,-22,-10,4677,5309,109,4578,4863,120,99,446,-11
TRLH3/1000040118,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000040118?gameHash=400c623a2b382f50,EU CS,2014,Spring,0,2014-02-14 22:05:22,2,,5,Blue,sup,Voidle,Cloud9 Eclipse,Annie,Renekton,LeBlanc,Lulu,,,1818,1,1,2,8,15,8,0,0,0,0,1,0,1,0,0.495,0.7591,,,,,,,,,,,,,,,,,,,,,,,,0,0,5258,173.5314,0.111015,28,0.9241,6,0.198,3,0,0,7560,3802,125.4785,0.118351,6280,,31,31,0,0,0,1.0231,1847,2267,6,1631,2377,3,216,-110,3,2945,3579,16,2597,3488,6,348,91,10
TRLH3/1000040118,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000040118?gameHash=400c623a2b382f50,EU CS,2014,Spring,0,2014-02-14 22:05:22,2,,6,Red,top,Zorozero,Ninjas in Pyjamas,Dr. Mundo,Thresh,Kayle,Kassadin,,,1818,0,2,2,3,8,15,0,0,0,0,0,0,0,0,0.264,0.7591,,,,,,,,,,,,,,,,,,,,,,,,0,2,18324,604.7525,0.399381,13,0.429,1,0.033,0,0,0,8187,4429,146.1716,0.207759,6850,,162,157,5,5,0,5.3465,2733,3786,50,3154,4471,78,-421,-685,-28,4623,5839,81,4800,6190,104,-177,-351,-23
TRLH3/1000040118,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000040118?gameHash=400c623a2b382f50,EU CS,2014,Spring,0,2014-02-14 22:05:22,2,,7,Red,jng,Shacker,Ninjas in Pyjamas,Vi,Thresh,Kayle,Kassadin,,,1818,0,2,5,4,8,15,0,0,0,0,0,0,0,1,0.264,0.7591,,,,,,,,,,,,,,,,,,,,,,,,0,0,3567,117.7228,0.0777446,9,0.297,0,0,0,0,0,7405,3647,120.363,0.171075,4752,,98,27,71,69,2,3.2343,2158,3166,32,2684,3583,34,-526,-417,-2,3798,5657,54,4788,6016,50,-990,-359,4
TRLH3/1000040118,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000040118?gameHash=400c623a2b382f50,EU CS,2014,Spring,0,2014-02-14 22:05:22,2,,8,Red,mid,Nukeduck,Ninjas in Pyjamas,Zed,Thresh,Kayle,Kassadin,,,1818,0,2,3,5,8,15,0,0,0,0,0,0,0,0,0.264,0.7591,,,,,,,,,,,,,,,,,,,,,,,,0,0,9696,320,0.211329,22,0.7261,1,0.033,0,0,0,9434,5676,187.3267,0.266257,5782,,205,185,20,17,3,6.7657,2933,4640,81,2986,4764,85,-53,-124,-4,4866,6865,114,4509,6539,120,357,326,-6
TRLH3/1000040118,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000040118?gameHash=400c623a2b382f50,EU CS,2014,Spring,0,2014-02-14 22:05:22,2,,9,Red,bot,Freeze,Ninjas in Pyjamas,Lucian,Thresh,Kayle,Kassadin,,,1818,0,1,1,1,8,15,0,0,0,0,0,0,0,0,0.264,0.7591,,,,,,,,,,,,,,,,,,,,,,,,0,0,9387,309.802,0.204594,3,0.099,3,0.099,1,0,0,9591,5833,192.5083,0.273622,4653,,255,243,12,11,1,8.4158,2842,2995,76,2877,2973,66,-35,22,10,4578,4863,120,4677,5309,109,-99,-446,11
TRLH3/1000040118,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000040118?gameHash=400c623a2b382f50,EU CS,2014,Spring,0,2014-02-14 22:05:22,2,,10,Red,sup,Mithy,Ninjas in Pyjamas,Leona,Thresh,Kayle,Kassadin,,,1818,0,1,4,3,8,15,0,0,0,0,0,0,0,0,0.264,0.7591,,,,,,,,,,,,,,,,,,,,,,,,0,0,4907,161.9472,0.106951,36,1.1881,4,0.132,7,0,0,5491,1733,57.1947,0.0812872,4295,,15,14,1,1,0,0.495,1631,2377,3,1847,2267,6,-216,110,-3,2597,3488,6,2945,3579,16,-348,-91,-10
TRLH3/1000040118,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000040118?gameHash=400c623a2b382f50,EU CS,2014,Spring,0,2014-02-14 22:05:22,2,,100,Blue,team,,Cloud9 Eclipse,,Renekton,LeBlanc,Lulu,,,1818,1,15,8,33,15,8,2,0,0,0,1,,,,0.495,0.7591,1,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,8,3,0,0,2,0,47363,1563.1353,,63,2.0792,14,0.462,6,0,0,50914,32123,1060.165,,38805,0.382977,,606,140,112,28,24.6205,13548,18058,269,12297,16964,242,1251,1094,27,21719,27633,399,20462,26712,375,1257,921,24
TRLH3/1000040118,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000040118?gameHash=400c623a2b382f50,EU CS,2014,Spring,0,2014-02-14 22:05:22,2,,200,Red,team,,Ninjas in Pyjamas,,Thresh,Kayle,Kassadin,,,1818,0,8,15,16,8,15,0,0,0,0,0,,,,0.264,0.7591,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,1,3,8,1,1,0,2,45881,1514.2244,,83,2.7393,9,0.297,8,0,0,40108,21317,703.5314,,26332,-0.382977,,626,109,103,6,24.2574,12297,16964,242,13548,18058,269,-1251,-1094,-27,20462,26712,375,21719,27633,399,-1257,-921,-24
FRA1TMNT1/120366,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/120366?gameHash=7aaa8d09e12c0eff,EU CS,2014,Spring,0,2014-03-05 22:55:13,1,,1,Blue,top,Odoamne,Cloud9 Eclipse,Renekton,Gragas,Kayle,Elise,,,2688,0,2,7,6,11,23,0,0,0,0,1,1,0,0,0.2455,0.7589,,,,,,,,,,,,,,,,,,,,,,,,0,0,16971,378.817,0.191059,12,0.2679,0,0,0,0,0,14096,8685,193.8616,0.219103,13650,,301,275,26,22,4,6.7188,3392,4293,70,2580,3518,55,812,775,15,5392,7078,119,4401,6297,100,991,781,19
