gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,wardsplaced,wpm,wardskilled,wkpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
TRNA1/60012,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/60012?gameHash=c6cecb6c9f02467d,NA CS,2014,Spring,0,2014-01-26 00:00:06,1,,100,Blue,team,,Cloud9 Tempest,,Kayle,Kha'Zix,Kassadin,,,2513,0,10,16,25,10,16,1,0,0,0,1,,,,0.2388,0.6208,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,1,1,4,8,1,1,0,1,64858,1548.5396,,115,2.7457,26,0.6208,15,0,0,58158,32765,782.2921,,44470,-0.153814,,830,187,165,22,24.2817,12556,16530,237,11713,16413,224,843,117,13,20742,28047,421,18751,26766,380,1991,1281,41
TRNA1/60012,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/60012?gameHash=c6cecb6c9f02467d,NA CS,2014,Spring,0,2014-01-26 00:00:06,1,,200,Red,team,,Dadslammers,,Ziggs,Thresh,Elise,,,2513,1,16,10,57,16,10,3,0,0,0,0,,,,0.382,0.6208,1,0,0,0,0,0,0,0,0,,0,0,,,,1,1,0,0,8,4,0,0,1,0,59171,1412.7577,,112,2.6741,16,0.382,7,0,0,71545,46152,1101.918,,51880,0.153814,,929,152,128,24,25.8098,11713,16413,224,12556,16530,237,-843,-117,-13,18751,26766,380,20742,28047,421,-1991,-1281,-41
TRNA1/60013,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/60013?gameHash=371c6f465a0abe9f,NA CS,2014,Spring,0,2014-01-26 01:03:18,2,,1,Blue,top,Jezie,Dadslammers,Renekton,Ziggs,Thresh,Kayle,,,2842,1,1,4,9,17,14,0,0,0,0,0,0,0,1,0.3589,0.6545,,,,,,,,,,,,,,,,,,,,,,,,0,0,21932,463.026,0.159454,20,0.4222,8,0.1689,2,0,0,14391,8687,183.399,0.169302,8150,,253,246,7,4,3,5.3413,2932,4699,81,2754,4699,71,178,0,10,4630,7267,129,4811,8015,126,-181,-748,3
TRNA1/60013,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/60013?gameHash=371c6f465a0abe9f,NA CS,2014,Spring,0,2014-01-26 01:03:18,2,,2,Blue,jng,Nk Inc,Dadslammers,Elise,Ziggs,Thresh,Kayle,,,2842,1,1,4,8,17,14,0,0,0,0,0,0,0,0,0.3589,0.6545,,,,,,,,,,,,,,,,,,,,,,,,1,0,24552,518.3392,0.178503,19,0.4011,5,0.1056,1,0,0,14962,9258,195.4539,0.18043,11165,,187,88,99,86,13,3.9479,2190,3106,34,2403,3351,39,-213,-245,-5,3485,5345,55,4106,6049,60,-621,-704,-5
TRNA1/60013,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/60013?gameHash=371c6f465a0abe9f,NA CS,2014,Spring,0,2014-01-26 01:03:18,2,,3,Blue,mid,Goldenglue,Dadslammers,Katarina,Ziggs,Thresh,Kayle,,,2842,1,5,3,6,17,14,0,0,0,0,0,0,0,0,0.3589,0.6545,,,,,,,,,,,,,,,,,,,,,,,,0,0,30711,648.3673,0.223281,16,0.3378,2,0.0422,0,0,0,16025,10321,217.8958,0.201146,9795,,304,280,24,18,6,6.418,2635,4656,67,2835,4534,75,-200,122,-8,4644,7353,106,4387,7337,133,257,16,-27
TRNA1/60013,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/60013?gameHash=371c6f465a0abe9f,NA CS,2014,Spring,0,2014-01-26 01:03:18,2,,4,Blue,bot,Mabrey,Dadslammers,Sivir,Ziggs,Thresh,Kayle,,,2842,1,10,1,6,17,14,1,0,0,0,0,0,0,0,0.3589,0.6545,,,,,,,,,,,,,,,,,,,,,,,,1,0,50195,1059.7115,0.364938,8,0.1689,3,0.0633,0,0,0,21628,15924,336.1858,0.310341,12200,,423,368,55,44,11,8.9303,2784,2973,74,2955,2836,69,-171,137,5,5164,5304,128,4780,5114,119,384,190,9
TRNA1/60013,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/60013?gameHash=371c6f465a0abe9f,NA CS,2014,Spring,0,2014-01-26 01:03:18,2,,5,Blue,sup,Nisker,Dadslammers,Lulu,Ziggs,Thresh,Kayle,,,2842,1,0,2,15,17,14,0,0,0,0,0,0,0,0,0.3589,0.6545,,,,,,,,,,,,,,,,,,,,,,,,0,0,10154,214.3702,0.0738236,55,1.1612,6,0.1267,6,0,0,12825,7121,150.3378,0.138782,8435,,24,21,3,2,1,0.5067,1712,2729,0,1908,2748,12,-196,-19,-12,2943,4473,0,2801,4398,18,142,75,-18
TRNA1/60013,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/60013?gameHash=371c6f465a0abe9f,NA CS,2014,Spring,0,2014-01-26 01:03:18,2,,6,Red,top,Yazuki,Cloud9 Tempest,Shyvana,Kassadin,Akali,Kha'Zix,,,2842,0,6,0,4,14,17,0,0,0,0,1,1,0,0,0.2956,0.6545,,,,,,,,,,,,,,,,,,,,,,,,0,0,32548,687.1499,0.261419,16,0.3378,4,0.0844,0,0,0,17128,11424,241.1823,0.258052,11370,,368,358,10,6,4,7.7692,2754,4699,71,2932,4699,81,-178,0,-10,4811,8015,126,4630,7267,129,181,748,-3
TRNA1/60013,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/60013?gameHash=371c6f465a0abe9f,NA CS,2014,Spring,0,2014-01-26 01:03:18,2,,7,Red,jng,Kez,Cloud9 Tempest,Vi,Kassadin,Akali,Kha'Zix,,,2842,0,1,7,7,14,17,0,0,0,0,1,0,1,0,0.2956,0.6545,,,,,,,,,,,,,,,,,,,,,,,,0,1,9375,197.924,0.0752982,19,0.4011,11,0.2322,8,0,0,12533,6829,144.1731,0.154259,10220,,152,34,118,110,8,3.209,2403,3351,39,2190,3106,34,213,245,5,4106,6049,60,3485,5345,55,621,704,5
TRNA1/60013,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/60013?gameHash=371c6f465a0abe9f,NA CS,2014,Spring,0,2014-01-26 01:03:18,2,,8,Red,mid,Bischu,Cloud9 Tempest,Gragas,Kassadin,Akali,Kha'Zix,,,2842,0,2,4,7,14,17,0,0,0,0,0,0,0,0,0.2956,0.6545,,,,,,,,,,,,,,,,,,,,,,,,0,0,37679,795.475,0.30263,19,0.4011,1,0.0211,1,0,0,15045,9341,197.2062,0.211,11640,,353,314,39,36,3,7.4525,2835,4534,75,2635,4656,67,200,-122,8,4387,7337,133,4644,7353,106,-257,-16,27
